,Unnamed: 0,id,city,code,name,urlKey,budget,tag,tags,rating,reviewNumber,discounts,is_premium,is_promoted,chain.id,chain.name,chain.url_key,chain.is_accepting_global_vouchers,chain.code,chain.main_vendor_code,characteristics.cuisines,characteristics.food_characteristics,characteristics.primary_cuisine.id,characteristics.primary_cuisine.name,characteristics.primary_cuisine.url_key,characteristics.primary_cuisine.main,lat,long,street_address,Unnamed: 0.1,@id,address.streetAddress,address.addressLocality,geo.latitude,geo.longitude,potentialAction.priceSpecification.price
162,162,46024.0,islamabad,j2od,Arabian's Chef Restaurant,arabians-chef-restaurant,3.0,,[],4.1,82.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'middle-eastern', 'seafood', 'chinese']",[],113.0,Middle Eastern,middle-eastern,True,,,,162,https://www.foodpanda.pk/restaurant/j2od/arabians-chef-restaurant,"Service Road, E-11/4, near Marquees, Islamabad",Islamabad,33.69561220000001,72.9892005,509.88
163,163,25115.0,islamabad,n5bg,Kulcha ت Kebab,kulcha-t-kebab,3.0,Fast Delivery,"[{'code': 'FREETEXT', 'text': 'Fast Delivery'}]",4.0,327.0,[],False,False,,,,,,,['pakistani'],"[{'id': 121, 'name': 'Tandoor', 'is_halal': False, 'is_vegetarian': False}, {'id': 56, 'name': 'BBQ', 'is_halal': False, 'is_vegetarian': False}, {'id': 67, 'name': 'Fish', 'is_halal': False, 'is_vegetarian': False}, {'id': 114, 'name': 'Karahi', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 107, 'name': 'Halwa', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,163,https://www.foodpanda.pk/restaurant/n5bg/kulcha-t-kebab,"Shop 1 & 2, Tariq Market, F-10/2, Islamabad",Islamabad,33.6904158,72.99894880000001,340.94
164,164,64813.0,islamabad,xoh1,Margalla Desi Aroma,margalla-desi-aroma,3.0,,[],4.4,124.0,[],False,False,,,,,,,['pakistani'],"[{'id': 176, 'name': 'Pulao', 'is_halal': False, 'is_vegetarian': False}, {'id': 177, 'name': 'Haleem', 'is_halal': False, 'is_vegetarian': False}, {'id': 222, 'name': 'Ramadan deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 147, 'name': 'Biryani', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,164,https://www.foodpanda.pk/restaurant/xoh1/margalla-desi-aroma,"Shop 2 ,1st floor ,Babo G Shopping Mall, Golrha .nearest to Golrha post office, E-11",Islamabad,33.689891100000004,72.97522579999999,466.0
165,165,14193.0,islamabad,u2qr,Boom Boom Hot N Spicy E-11,boom-boom-hot-n-spicy-e-11,2.0,,[],4.1,1121.0,[],False,False,,Boom Boom Hot N Spicy E-11 (AFV Menu),boom-boom-hot-n-spicy-e-11-afv-menu,,cx9dk,jvzb,['fast-food'],"[{'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,165,https://www.foodpanda.pk/restaurant/u2qr/boom-boom-hot-n-spicy-e-11,"Basment Royal Plaza, Main Double Road, E-11/2",Islamabad,33.699043,72.973637,768.5
166,166,1251.0,islamabad,s1we,Crispy Broast,crispy-broast,3.0,,[],3.8,471.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'burgers', 'sandwiches']","[{'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 65, 'name': 'Fast Food', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",85.0,Burgers,burgers,True,,,,166,https://www.foodpanda.pk/restaurant/s1we/crispy-broast,"Shop 10, Shahnawaz Plaza, G-11 Markaz, Islamabad, Pakistan",Islamabad,33.66846085,72.99737549,943.53
167,167,64620.0,islamabad,j6vq,Mehria Murgh Pulao,mehria-murgh-pulao-1,3.0,,[],4.1,161.0,[],False,False,,,,,,,['pakistani'],"[{'id': 176, 'name': 'Pulao', 'is_halal': False, 'is_vegetarian': False}, {'id': 222, 'name': 'Ramadan deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 146, 'name': 'Kabab', 'is_halal': False, 'is_vegetarian': False}, {'id': 223, 'name': 'Coke deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 229, 'name': 'Festive Deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,167,https://www.foodpanda.pk/restaurant/j6vq/mehria-murgh-pulao-1,"basement royal plaza, main double road e11/2 markaz islamabad",Islamabad,33.6990278,72.9736667,201.25
168,168,23853.0,islamabad,n7fp,Hot Grill Islamabad,hot-grill-islamabad,3.0,,[],4.0,29.0,[],False,False,,,,,,,"['desserts', 'asian', 'seafood', 'burgers', 'sandwiches']","[{'id': 56, 'name': 'BBQ', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 80, 'name': 'Pasta', 'is_halal': False, 'is_vegetarian': False}, {'id': 229, 'name': 'Festive Deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 74, 'name': 'Ice Cream', 'is_halal': False, 'is_vegetarian': False}, {'id': 65, 'name': 'Fast Food', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",75.0,Asian,asian,True,,,,168,https://www.foodpanda.pk/restaurant/n7fp/hot-grill-islamabad,"Shop #6,Imperial Square Building, SCHS, E-11/2",Islamabad,33.7000612,72.972667,610.44
169,169,23988.0,islamabad,n0qu,Pizza Plus,pizza-plus-1,2.0,FLAT 20% OFF,"[{'code': 'DEAL', 'text': 'FLAT 20% OFF'}, {'code': 'FREETEXT', 'text': 'Voucher: EF75'}]",4.2,229.0,[],False,False,,,,,,,['pizza'],[],73.0,Pizza,pizza,True,,,,169,https://www.foodpanda.pk/restaurant/n0qu/pizza-plus-1,ALGHAFFAR MALL Near Quetta Cafe G11 Markaz islamabad,Islamabad,33.66886957,72.99842884,784.8
170,170,22665.0,islamabad,n2fk,Karachi Student Chicken Biryani,karachi-student-chicken-biryani,1.0,,[],3.2,75.0,[],False,False,,,,,,,['pakistani'],"[{'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 147, 'name': 'Biryani', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 84, 'name': 'Rice', 'is_halal': False, 'is_vegetarian': False}, {'id': 85, 'name': 'Salad', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,170,https://www.foodpanda.pk/restaurant/n2fk/karachi-student-chicken-biryani,"Arshad Sharif Plaza, Front of Askari Bank, G-11 Markaz",Islamabad,33.669222999999995,72.99821800000001,143.33
171,171,63066.0,islamabad,yaql,AFG FOODS,afg-foods,3.0,Flat 20% OFF,"[{'code': 'DEAL', 'text': 'Flat 20% OFF'}, {'code': 'FREETEXT', 'text': 'Voucher: EF75'}]",3.7,33.0,[],False,False,,,,,,,['asian'],"[{'id': 56, 'name': 'BBQ', 'is_halal': False, 'is_vegetarian': False}, {'id': 84, 'name': 'Rice', 'is_halal': False, 'is_vegetarian': False}]",75.0,Asian,asian,True,,,,171,https://www.foodpanda.pk/restaurant/yaql/afg-foods,"Main road , near faysal bank E11/2 markaz Islamabad",Islamabad,33.6989823,72.973453,309.75
172,172,60892.0,islamabad,ru3h,Farm Bake,farm-bake,1.0,,[],3.6,5.0,[],False,False,,,,,,,['pizza'],"[{'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",73.0,Pizza,pizza,True,,,,172,https://www.foodpanda.pk/restaurant/ru3h/farm-bake,"Select Center, F-11 Markaz F 11 Markaz F-11, Islamabad, Islamabad Capital Territory, Pakistan",Islamabad,33.684459000000004,72.98620770000001,119.0
173,173,53727.0,islamabad,g6hl,Black Lounge Cafe,black-lounge-cafe,3.0,,[],3.0,11.0,[],False,False,,,,,,,"['fast-food', 'desserts', 'non-alcoholic-drinks', 'burgers', 'sandwiches', 'pizza']","[{'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 148, 'name': 'Chips', 'is_halal': False, 'is_vegetarian': False}, {'id': 116, 'name': 'Coffee', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 80, 'name': 'Pasta', 'is_halal': False, 'is_vegetarian': False}, {'id': 118, 'name': 'Steaks', 'is_halal': False, 'is_vegetarian': False}, {'id': 108, 'name': 'Juices', 'is_halal': False, 'is_vegetarian': False}, {'id': 119, 'name': 'Roll Paratha', 'is_halal': False, 'is_vegetarian': False}, {'id': 76, 'name': 'Meat', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,173,https://www.foodpanda.pk/restaurant/g6hl/black-lounge-cafe,"Shop 3, Imperial Square, LG Floor, E-11/2 markaz",Islamabad,33.699890100000005,72.97292489,551.13
174,174,32128.0,islamabad,v6ai,Foodhut,foodhut,2.0,Flat 10% OFF,"[{'code': 'DEAL', 'text': 'Flat 10% OFF'}, {'code': 'FREETEXT', 'text': 'Voucher: EF50'}]",4.6,325.0,[],False,False,,,,,,,"['asian', 'desserts', 'pakistani', 'vegetarian']","[{'id': 110, 'name': 'Paratha', 'is_halal': False, 'is_vegetarian': False}, {'id': 143, 'name': 'Nihari', 'is_halal': False, 'is_vegetarian': False}, {'id': 176, 'name': 'Pulao', 'is_halal': False, 'is_vegetarian': False}, {'id': 178, 'name': 'Qorma', 'is_halal': False, 'is_vegetarian': False}, {'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 114, 'name': 'Karahi', 'is_halal': False, 'is_vegetarian': False}, {'id': 147, 'name': 'Biryani', 'is_halal': False, 'is_vegetarian': False}, {'id': 105, 'name': 'Kheer', 'is_halal': False, 'is_vegetarian': False}, {'id': 107, 'name': 'Halwa', 'is_halal': False, 'is_vegetarian': False}, {'id': 85, 'name': 'Salad', 'is_halal': False, 'is_vegetarian': False}, {'id': 76, 'name': 'Meat', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,174,https://www.foodpanda.pk/restaurant/v6ai/foodhut,"E-11/4, St.No 26, Hamid Apartments, Flat No.8, 4th Floor, Islamabad",Islamabad,33.697524,72.980223,241.13
175,175,65881.0,islamabad,iys8,Galaxy Trap,galaxy-trap,1.0,,[],3.9,60.0,[],False,False,,,,,,,['pakistani'],"[{'id': 145, 'name': 'Shakes', 'is_halal': False, 'is_vegetarian': False}, {'id': 222, 'name': 'Ramadan deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 114, 'name': 'Karahi', 'is_halal': False, 'is_vegetarian': False}, {'id': 84, 'name': 'Rice', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,175,https://www.foodpanda.pk/restaurant/iys8/galaxy-trap,"plot 11 Street 74/A, Sector E-11/2 Markaz, Islamabad",Islamabad,33.70281764,72.97385881,74.17
176,176,28521.0,islamabad,v8nv,Bangali Dhaka Sweets (G-11),bangali-dhaka-sweets-g-11,3.0,Discount 10% OFF,"[{'code': 'DEAL', 'text': 'Discount 10% OFF'}]",4.0,38.0,[],False,False,,Bangali Dhaka Sweets,bangali-dhaka-sweets,,co0gs,v8nv,['desserts'],"[{'id': 107, 'name': 'Halwa', 'is_halal': False, 'is_vegetarian': False}, {'id': 93, 'name': 'Sweets', 'is_halal': False, 'is_vegetarian': False}, {'id': 184, 'name': 'Savories', 'is_halal': False, 'is_vegetarian': False}]",84.0,Desserts,desserts,True,,,,176,https://www.foodpanda.pk/restaurant/v8nv/bangali-dhaka-sweets-g-11,"Shop LA-53, Al-Hameed Plaza, G-11 Markaz, Islamabad",Islamabad,33.669899,72.999748,621.67
177,177,34697.0,islamabad,w2pu,Ghar Ki Biryani,ghar-ki-biryani-home-chef,3.0,Flat 20% OFF,"[{'code': 'DEAL', 'text': 'Flat 20% OFF'}, {'code': 'FREETEXT', 'text': 'Voucher: EF75'}]",3.9,408.0,[],False,False,,,,,,,['pakistani'],"[{'id': 222, 'name': 'Ramadan deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 147, 'name': 'Biryani', 'is_halal': False, 'is_vegetarian': False}, {'id': 84, 'name': 'Rice', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,177,https://www.foodpanda.pk/restaurant/w2pu/ghar-ki-biryani-home-chef,House # 820 Street 51 G11/2 Islamabad,Islamabad,33.671094000000004,72.98703499999999,238.33
178,178,30544.0,islamabad,v7aa,Little China,little-china-vendor,3.0,,[],4.1,58.0,[],False,False,,Little China,little-china,,ca1ub,f7lt,"['pakistani', 'desserts', 'non-alcoholic-drinks', 'chinese', 'seafood']","[{'id': 222, 'name': 'Ramadan deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 90, 'name': 'Soup', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 229, 'name': 'Festive Deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 84, 'name': 'Rice', 'is_halal': False, 'is_vegetarian': False}, {'id': 76, 'name': 'Meat', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,178,https://www.foodpanda.pk/restaurant/v7aa/little-china-vendor,"Shop No.03, Lower Ground Floor, Fatima Arcade Sector E-11/2",Islamabad,33.700333,72.973501,629.67
179,179,64955.0,islamabad,gnw4,Loaf of Delight,loaf-of-delight,2.0,,[],0.0,0.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'desserts']","[{'id': 145, 'name': 'Shakes', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",84.0,Desserts,desserts,True,,,,179,https://www.foodpanda.pk/restaurant/gnw4/loaf-of-delight,"shop 40, street 79, E-11/2 markaz, Islamabad",Islamabad,33.7009396,72.9702187,148.75
180,180,12420.0,islamabad,t5ea,The Nutella Spot - F11,the-nutella-spot-f11-804,3.0,Top Rated,"[{'code': 'FREETEXT', 'text': 'Top Rated'}]",4.4,370.0,[],False,False,,The Nutella Spot,the-nutella-spot,,co5fk,hzuu,['desserts'],"[{'id': 106, 'name': 'Ice Cream Shakes', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 74, 'name': 'Ice Cream', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",84.0,Desserts,desserts,True,,,,180,https://www.foodpanda.pk/restaurant/t5ea/the-nutella-spot-f11-804,"Shop #, 7 Liberty Square Plaza F-11 Markaz Islamabad Islamabad-45710",Islamabad,33.684047,72.98651,622.38
181,181,58533.0,islamabad,cu1c,Chicago Bites,chicago-bites,3.0,,[],4.2,58.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'asian', 'burgers', 'pizza']","[{'id': 99, 'name': 'Wraps', 'is_halal': False, 'is_vegetarian': False}, {'id': 68, 'name': 'Fried Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 148, 'name': 'Chips', 'is_halal': False, 'is_vegetarian': False}]",75.0,Asian,asian,True,,,,181,https://www.foodpanda.pk/restaurant/cu1c/chicago-bites,"shop no 12  lower ground , Al-hameed plaza near D.watson ,G11 markaz Islamabad",Islamabad,33.669638899999995,72.9996111,713.5
182,182,59032.0,islamabad,ifsd,Dua Biryani & Fresh Juice Center,dua-biryani-and-fresh-juice-center,2.0,,[],3.6,105.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'pakistani']","[{'id': 145, 'name': 'Shakes', 'is_halal': False, 'is_vegetarian': False}, {'id': 147, 'name': 'Biryani', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 108, 'name': 'Juices', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,182,https://www.foodpanda.pk/restaurant/ifsd/dua-biryani-and-fresh-juice-center,"Gul Plaza near M store, E-11/2",Islamabad,33.69988,72.97364,180.0
183,183,55886.0,islamabad,vhjm,Afghani Naan Center,afghani-naan-center,1.0,,[],4.4,24.0,[],False,False,,,,,,,"['desserts', 'pakistani']","[{'id': 121, 'name': 'Tandoor', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,183,https://www.foodpanda.pk/restaurant/vhjm/afghani-naan-center,"Near Karachi Night Restaurant, G-11 Markaz, Islamabad",Islamabad,33.6687661,72.9980676,100.0
184,184,61854.0,islamabad,en15,Roadies,roadies-1,2.0,,[],5.0,1.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'fast-food', 'burgers']","[{'id': 99, 'name': 'Wraps', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,184,https://www.foodpanda.pk/restaurant/en15/roadies-1,"in front of Ali electronic Shahnawaz Plaza (back side) , G-11 Markaz, Islamabad",Islamabad,33.6682581,72.9972293,449.29
185,185,63333.0,islamabad,kvtc,Alina's Mirch Masala,alinas-mirch-masala,3.0,,[],4.3,11.0,[],False,False,,,,,,,['pakistani'],"[{'id': 143, 'name': 'Nihari', 'is_halal': False, 'is_vegetarian': False}, {'id': 177, 'name': 'Haleem', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 107, 'name': 'Halwa', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,185,https://www.foodpanda.pk/restaurant/kvtc/alinas-mirch-masala,"Shop 08, Ground Floor, Salam Height Plaza, Services Society, E-11/2",Islamabad,33.70018497,72.97302608,283.33
186,186,59960.0,islamabad,ptrj,theEXTRAfoods.com,theextrafoods-com,3.0,Top Packaging,"[{'code': 'FREETEXT', 'text': 'Top Packaging'}]",4.1,195.0,[],False,False,,,,,,,"['fast-food', 'burgers', 'sandwiches']","[{'id': 99, 'name': 'Wraps', 'is_halal': False, 'is_vegetarian': False}, {'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 148, 'name': 'Chips', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 97, 'name': 'Waffle', 'is_halal': False, 'is_vegetarian': False}, {'id': 65, 'name': 'Fast Food', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,186,https://www.foodpanda.pk/restaurant/ptrj/theextrafoods-com,"Shop No. 38-B (Basement), Near Bank Al-Habib Silver City Plaza, G11 Markaz, Islamabad",Islamabad,33.6684778,72.99666429999999,746.46
187,187,53843.0,islamabad,f2oq,Cafe Havana,cafe-havana,1.0,,[],4.4,49.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'desserts', 'fast-food', 'burgers']","[{'id': 135, 'name': 'Chai Tea', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,187,https://www.foodpanda.pk/restaurant/f2oq/cafe-havana,"Cafe Havana, near Shaheen Chemist,Parking Area, Hamza Rd, F 11 Markaz F-11, Islamabad, Islamabad Capital Territory",Islamabad,33.6833489,72.98891309999999,387.75
188,188,60076.0,islamabad,o0jp,Desi Beats BreakFast 24/7,desi-beats-breakfast-24-7,1.0,,[],4.0,123.0,[],False,False,,,,,,,['pakistani'],"[{'id': 110, 'name': 'Paratha', 'is_halal': False, 'is_vegetarian': False}, {'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 135, 'name': 'Chai Tea', 'is_halal': False, 'is_vegetarian': False}, {'id': 116, 'name': 'Coffee', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 109, 'name': 'Lassi', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,188,https://www.foodpanda.pk/restaurant/o0jp/desi-beats-breakfast-24-7,"shop A6, Al Mustafa Arcade Opposite Apollo Towers NPF Street # 15, E-11/4 Islamabad",Islamabad,33.69697120000001,72.9816261,94.25
189,189,4230.0,islamabad,s7tb,Smokin Joe’s Pizza - E 11,smokin-joe-s-pizza-f-10,2.0,Food Fest Deals,"[{'code': 'DEAL', 'text': 'Food Fest Deals'}]",4.0,1118.0,[],False,False,,,,,,,"['pizza', 'desserts', 'non-alcoholic-drinks', 'seafood', 'burgers', 'sandwiches', 'italian']","[{'id': 67, 'name': 'Fish', 'is_halal': False, 'is_vegetarian': False}, {'id': 222, 'name': 'Ramadan deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 124, 'name': 'Thin Crust Pizza', 'is_halal': False, 'is_vegetarian': False}, {'id': 223, 'name': 'Coke deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 226, 'name': 'Corporate Exclusives - April', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 80, 'name': 'Pasta', 'is_halal': False, 'is_vegetarian': False}, {'id': 118, 'name': 'Steaks', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",73.0,Pizza,pizza,True,,,,189,https://www.foodpanda.pk/restaurant/s7tb/smokin-joe-s-pizza-f-10,Madina arcade ground floor e-11 3 markaz near MCB Islamabad,Islamabad,33.703596999999995,72.97885,1006.18
190,190,41715.0,islamabad,k5bw,Toast'D Cafe & Bakery- F-11,toastd-cafe-and-bakery-f-11,2.0,Top Rated,"[{'code': 'FREETEXT', 'text': 'Top Rated'}]",4.3,565.0,[],False,False,,Toast'D Cafe & Bakery,toastd-cafe-and-bakery,,cl0ek,bm3b,"['pakistani', 'desserts', 'non-alcoholic-drinks', 'sandwiches', 'cakes-and-bakery']","[{'id': 145, 'name': 'Shakes', 'is_halal': False, 'is_vegetarian': False}, {'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 116, 'name': 'Coffee', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 108, 'name': 'Juices', 'is_halal': False, 'is_vegetarian': False}, {'id': 93, 'name': 'Sweets', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,190,https://www.foodpanda.pk/restaurant/k5bw/toastd-cafe-and-bakery-f-11,"Capital Filling Station,Hilal Road, F-11 Markaz, Islamabad",Islamabad,33.682782,72.990587,401.17
